,id,Doc,Target,Original_Value,Attached_Value,Type,Annotator,DOI
1463,1463,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA-based', 'nanocomposite', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1464,1464,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA', 'nanocomposite', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1465,1465,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA', '/', 'nanoclay', 'composite', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1466,1466,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA', '/', 'nanoclay', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1467,1467,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA', '/', 'clay', 'composites']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1468,1468,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1469,1469,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['clay', '/', 'PLA', 'nanocomposite', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1470,1470,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['polymer', '/', 'clay', 'composite', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1471,1471,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['neat', 'PLA']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1472,1472,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA', '/', 'Cloisite', '20A', 'composite', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1473,1473,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['pure', 'PLA']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1474,1474,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA', '/', 'Cloisite', 'Na', '^', '+', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1475,1475,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,['PLA'],,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1476,1476,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA', '/', 'Cloisite', 'Na', '^', '+']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1477,1477,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA', '/', 'Cloisite', '20A']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1478,1478,"Tensile, water vapor barrier and antimicrobial properties of PLA nanoclay composite films",packaging,"['PLA', '/', 'Cloisite', '30B']",,SYMBOLIC,1,https://doi.org/10.1016/j.lwt.2008.02.015
1479,1479,Water barrier properties of starch films reinforced with cellulose nanocrystals obtained from sugarcane bagasse,packaging,"['starch', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2014.03.049
1480,1480,Water barrier properties of starch films reinforced with cellulose nanocrystals obtained from sugarcane bagasse,packaging,"['Starch', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2014.03.049
1481,1481,Water barrier properties of starch films reinforced with cellulose nanocrystals obtained from sugarcane bagasse,packaging,"['starch', '/', 'CNC']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2014.03.049
1482,1482,Water barrier properties of starch films reinforced with cellulose nanocrystals obtained from sugarcane bagasse,packaging,"['starch', '/', 'CNC', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2014.03.049
1483,1483,Water barrier properties of starch films reinforced with cellulose nanocrystals obtained from sugarcane bagasse,packaging,"['Starch', '/', 'CNC', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2014.03.049
1484,1484,Water barrier properties of starch films reinforced with cellulose nanocrystals obtained from sugarcane bagasse,packaging,"['starch', '/', 'CNC', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.carbpol.2014.03.049
1485,1485,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['corn–zein', 'coated', 'polypropylene', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1486,1486,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['corn–zein', 'coated', 'PP', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1487,1487,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['corn–zein', 'coating', 'on', 'PP', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1488,1488,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['corn–zein', 'coating', 'solution', 'by', 'PEG']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1489,1489,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['coated', 'PP', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1490,1490,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['PP', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1491,1491,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['coated', 'PP', 'film']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1492,1492,Water vapor and oxygen-barrier performance of corn–zein coated polypropylene films,packaging,"['zein', 'coated', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/j.jfoodeng.2009.08.018
1493,1493,"Water vapor permeability, tensile properties and solubility of methylcellulose-based edible films",packaging,"['methylcellulose-based', 'edible', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/S0260-8774(03)00155-9
1494,1494,"Water vapor permeability, tensile properties and solubility of methylcellulose-based edible films",packaging,"['MC-based', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/S0260-8774(03)00155-9
1495,1495,"Water vapor permeability, tensile properties and solubility of methylcellulose-based edible films",packaging,"['MC', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/S0260-8774(03)00155-9
1496,1496,"Water vapor permeability, tensile properties and solubility of methylcellulose-based edible films",packaging,['high'],,SYMBOLIC,1,https://doi.org/10.1016/S0260-8774(03)00155-9
1497,1497,"Water vapor permeability, tensile properties and solubility of methylcellulose-based edible films",packaging,"['low', 'density', 'polyethylene', 'films']",,SYMBOLIC,1,https://doi.org/10.1016/S0260-8774(03)00155-9
1498,1498,Water vapour permeability of poly(lactic acid) nanocomposites,packaging,"['poly', '(', 'lactic', 'acid', ')', 'nanocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.memsci.2013.06.008
1499,1499,Water vapour permeability of poly(lactic acid) nanocomposites,packaging,"['PLA', 'nanocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.memsci.2013.06.008
1500,1500,Water vapour permeability of poly(lactic acid) nanocomposites,packaging,"['PLA', '/', 'clay', 'nanocomposites']",,SYMBOLIC,1,https://doi.org/10.1016/j.memsci.2013.06.008
1501,1501,Water vapour permeability of poly(lactic acid) nanocomposites,packaging,"['PLA', '/', 'organoclay', 'nanocomposite']",,SYMBOLIC,1,https://doi.org/10.1016/j.memsci.2013.06.008
1502,1502,Water vapour permeability of poly(lactic acid) nanocomposites,packaging,"['PLA', 'nanocomposite']",,SYMBOLIC,1,https://doi.org/10.1016/j.memsci.2013.06.008
1503,1503,A comparison on gas separation between PES (polyethersulfone) MMT (Na-montmorillonite) and PES TiO2 mixed matrix membranes,partial_pressure_difference,"(['2'], ['bar'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.seppur.2012.03.016
1504,1504,Barrier and surface properties of chitosan-coated greaseproof paper,partial_pressure_difference,"(['1'], ['atm'])","['partial', 'pressure']",QUANTITY,1,https://doi.org/10.1016/j.carbpol.2006.02.005
1505,1505,Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling,partial_pressure_difference,"(['3', '×', '10', '^', '5'], ['Pa'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2007.01.030
1506,1506,Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling,partial_pressure_difference,"(['3'], ['bar'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2007.01.030
1507,1507,Effect of an organo-modified montmorillonite on PLA crystallization and gas barrier properties,partial_pressure_difference,"(['3'], ['bars'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.clay.2011.04.023
1508,1508,"Effect of clay content, homogenization RPM, pH, and ultrasonication on mechanical and barrier properties of fish gelatin montmorillonite nanocomposite films",partial_pressure_difference,"(['101.3'], ['kPa'])","['difference', 'in', 'pressure']",QUANTITY,1,https://doi.org/10.1016/j.lwt.2008.12.016
1509,1509,Enhancement of the gas separation properties of polybenzimidazole (PBI) membrane by incorporation of silica nano particles,partial_pressure_difference,"(['20'], ['bar'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2008.12.073
1510,1510,Experimental and modelling studies of transport in starch nanocomposite films as affected by relative humidity,partial_pressure_difference,"(['1'], ['atm'])",['P'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2010.07.032
1511,1511,Gas barrier properties of nanocomposites based on in situ polymerized poly(n-butyl methacrylate) in the presence of surface modified montmorillonite,partial_pressure_difference,"(['4'], ['atm'])",['pressurized'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2009.11.057
1512,1512,Gas separation properties of polyether-based polyurethane–silica nanocomposite membranes,partial_pressure_difference,"(['10'], ['bar'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2011.04.021
1513,1513,Gas transport behavior of mixed-matrix membranes composed of silica nanoparticles in a polymer of intrinsic microporosity (PIM-1),partial_pressure_difference,"(['50'], ['psig'])",['Δp'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2009.09.047
1514,1514,Gas transport properties of polypropylene clay composite membranes,partial_pressure_difference,"(['1.33', '×', '10', '^', '3'], ['Pa'])",['p1'],QUANTITY,1,https://doi.org/10.1016/j.eurpolymj.2007.01.018
1515,1515,Gas transport properties of polypropylene clay composite membranes,partial_pressure_difference,"(['1.33', '×', '10', '^', '5'], ['Pa'])",['p0'],QUANTITY,1,https://doi.org/10.1016/j.eurpolymj.2007.01.018
1516,1516,Suitability of novel galactomannans as edible coatings for tropical fruits,partial_pressure_difference,"(['2337'], ['Pa'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2009.04.003
1517,1517,Suitability of novel galactomannans as edible coatings for tropical fruits,partial_pressure_difference,"(['0'], ['Pa'])",['pressure'],QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2009.04.003
1518,1518,Barrier and mechanical properties of carrot puree films,relative_humidity,"(['83', '±', '1'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.fbp.2010.03.012
1519,1519,Barrier and mechanical properties of carrot puree films,relative_humidity,"(['50', '±', '1'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.fbp.2010.03.012
1520,1520,Barrier and mechanical properties of carrot puree films,relative_humidity,"(['50'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.fbp.2010.03.012
1521,1521,Barrier and surface properties of chitosan-coated greaseproof paper,relative_humidity,"(['0'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.carbpol.2006.02.005
1522,1522,Barrier and surface properties of chitosan-coated greaseproof paper,relative_humidity,"(['95'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.carbpol.2006.02.005
1523,1523,Barrier and surface properties of chitosan-coated greaseproof paper,relative_humidity,"(['90'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.carbpol.2006.02.005
1524,1524,Barrier and surface properties of chitosan-coated greaseproof paper,relative_humidity,"(['65'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.carbpol.2006.02.005
1525,1525,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['33'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1526,1526,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['0'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1527,1527,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['30'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1528,1528,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['75'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1529,1529,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['100'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1530,1530,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['0', '/', '33'], ['%'])","['relative', 'humidity', 'differentials']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1531,1531,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['30', '/', '75'], ['%'])","['relative', 'humidity', 'differentials']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1532,1532,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['30', '/', '100'], ['%'])","['relative', 'humidity', 'differentials']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1533,1533,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['50'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1534,1534,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['96'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1535,1535,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['90'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1536,1536,Barrier properties of chitosan coated polyethylene,relative_humidity,"(['57'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2012.02.037
1537,1537,Barrier properties of model epoxy nanocomposites,relative_humidity,"(['0'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.memsci.2008.02.041
1538,1538,Barrier properties of nylon 6-montmorillonite nanocomposite membranes prepared by melt blending Influence of the clay content and dispersion state Consequences on modelling,relative_humidity,"(['30'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.memsci.2007.01.030
1539,1539,"Characterization of an antioxidant polylactic acid (PLA) film prepared with Î±-tocopherol, BHT and polyethylene glycol using film cast extruder",relative_humidity,"(['50'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2010.04.005
1540,1540,Combined effects of cellulose nanocrystals and silver nanoparticles on the barrier and migration properties of PLA nano-biocomposites,relative_humidity,"(['50', '±', '2'], ['%'])","['relative', 'humidity']",QUANTITY,1,https://doi.org/10.1016/j.jfoodeng.2013.03.025
1541,1541,Design of biodegradable bio-based equilibrium modified atmosphere packaging (EMAP) for fresh fruits and vegetables by using micro-perforated poly-lactic acid (PLA) films,relative_humidity,"(['50', '±', '5'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.postharvbio.2015.09.022
1542,1542,Edible oxygen barrier bilayer film pouches from corn zein and soy protein isolate for olive oil packaging,relative_humidity,"(['50'], ['%'])",['RH'],QUANTITY,1,https://doi.org/10.1016/j.lwt.2010.03.014
